Time_stamp,temperature1,temperature2,temp_treshold1,temp_treshold2,OD,Air_pump1_state,Air_pump2_state,Liquid_handling_pump_state,heater1,heater2
2021-10-20 07:53:43,29.06,29.31,40,35,3.82,0,0,0,1,1
2021-10-20 07:53:49,28.94,29.37,40,35,3.82,0,0,0,1,1
2021-10-20 07:53:55,28.87,29.37,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:00,28.81,29.37,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:06,28.69,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:15,24.00,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:21,25.00,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:27,26.37,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:32,27.00,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:38,27.31,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:44,28.06,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:50,28.75,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:54:55,28.94,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:01,28.94,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:07,28.87,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:13,28.69,29.44,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:19,28.56,29.37,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:24,28.44,29.37,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:30,28.25,29.31,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:36,28.06,29.31,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:42,27.87,29.31,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:47,27.75,29.25,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:53,27.56,29.25,40,35,3.82,0,0,0,1,1
2021-10-20 07:55:59,27.44,29.19,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:05,27.25,29.19,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:10,27.12,29.19,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:16,26.94,29.12,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:22,26.75,29.12,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:28,26.62,29.06,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:34,26.50,29.00,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:39,26.37,29.00,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:45,26.25,29.00,40,35,3.81,0,0,0,1,1
2021-10-20 07:56:51,26.12,28.94,40,35,3.82,0,0,0,1,1
2021-10-20 07:56:57,26.06,28.94,40,35,3.82,0,0,0,1,1
